Date Time Hour Beginning,Date Time Hour Beginning,Original Res Forecast before Lockdown,Residual Forecast,RSA Contracted Forecast,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Eskom Gas Generation,Eskom OCGT Generation,Hydro Water Generation,Pumped Water Generation,ILS Usage,Manual Load_Reduction(MLR),IOS Excl ILS and MLR,Dispatchable IPP OCGT,Eskom Gas SCO,Eskom OCGT SCO,Hydro Water SCO,Pumped Water SCO Pumping,Wind,PV,CSP,Other RE,Total RE,Wind Installed Capacity,PV Installed Capacity,CSP Installed Capacity,Other RE Installed Capacity,Total RE Installed Capacity,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF,Non Comm Sentout,Drakensberg Gen Unit Hours,Palmiet Gen Unit Hours,Ingula Gen Unit Hours
2021-03,2021-03-16 11:30:00,24359.7451465054,25925.17735752688,23800.9838481183,24221.181505376353,25805.21188978494,1443.9616088709672,1000.891129032258,21274.092930107534,924.635752688172,0.0456989247311828,410.7513440860215,185.89247311827958,521.983870967742,5.633131720430108,398.38753225806465,16.17701747311827,187.86896908602148,-1.8911290322580645,-3.2187594086021587,0.0,-700.0685483870968,759.9551774193542,588.6979005376342,218.75944489247323,16.617861559139786,1584.0303844086004,2495.020000000015,2157.090000000022,500.0,25.580000000000187,5177.689999999952,45646.0,6282.705990591375,10372.570235215062,1519.6736491935483,11891.74059139785,460.18145161290323,785.4072580645161,80.80873655913993,41.76034946236561,36.18233198924729
2021-04,2021-04-15 23:30:00,24210.44318472221,25520.91126944445,24225.306537500066,24257.51127500007,25589.961322222214,1617.0249055555576,1098.6236111111111,22034.17101388889,926.3180555555556,0.0,201.64027777777778,87.24722222222222,577.2388888888889,4.70625,11.866959722222221,15.631526388888878,98.16257916666669,-1.9625,-4.3951777777777785,0.0,-791.7375,617.8507291666666,551.8065847222223,147.83630416666668,14.956429166666675,1332.4500472222223,2495.020000000015,2196.690000000021,500.0,25.580000000000133,5217.289999999953,46371.0,5301.8058972222225,10719.900176388888,1114.1584666666668,11833.570833333333,447.04305555555555,437.6972222222222,81.23583333333337,41.74222222222222,36.113479166666636
2021-05,2021-05-16 11:30:00,24988.822676075288,26483.36693951613,24863.08967204309,24968.808194892546,26505.728615591386,1497.397358870969,956.0591397849462,22673.955524193545,917.1787634408602,0.0,290.372311827957,66.04569892473118,580.3467741935484,6.8533602150537645,86.90273790322581,11.962432795698927,164.31691801075272,-2.0,-4.053805107526886,0.0,-779.1317204301075,893.891725806452,494.4902983870969,132.6602110215054,15.878185483870967,1536.9204206989245,2612.7399999999916,2211.090000000024,500.0,25.580000000000187,5349.410000000052,46338.0,3240.8273413978495,11771.027985215054,1568.2024959677433,13338.735215053763,451.73655913978496,350.2456989247312,85.87258064516142,46.02188172043006,36.48086693548387
2021-06,2021-06-15 23:30:00,25503.003125,27097.71280833336,25297.271012500078,25791.05586388897,27372.134281944444,1490.373569444444,793.3902777777778,23031.18011111111,1239.0444444444445,0.15138888888888888,293.1458333333333,45.147222222222226,634.8263888888889,7.552870833333333,473.57717777777805,12.654813888888889,148.74036250000003,-1.9972222222222222,-2.3870819444444358,0.0,-883.9708333333333,1018.3558638888882,435.7793402777782,112.26665277777782,14.67656111111111,1581.0784180555563,2612.7399999999916,2211.0900000000215,500.0,25.580000000000133,5349.410000000048,46329.0,2833.4099763888903,11738.190427777787,969.3254083333327,12707.016666666666,457.2638888888889,479.4482430555555,78.15597222222226,39.634513888888925,35.888062499999954
2021-07,2021-07-16 11:30:00,25390.09367607529,27089.052299731175,25522.692412634562,25553.13048252703,27253.069415322574,1561.483737903227,1147.393817204301,22508.597446236563,1842.7432795698924,0.005376344086021506,124.03763440860214,57.168010752688176,648.9099462365591,8.747849462365592,16.714862903225807,4.97535752688172,94.4367647849462,-1.8131720430107527,-1.6603736559139632,0.0,-897.1263440860215,1063.3980013440862,492.7590309139784,130.94907123655915,12.832829301075279,1699.938932795701,2662.41741935483,2211.638387096798,500.0,25.580000000000187,5399.635806451664,46329.0,3522.322814516149,10337.156727150543,1129.2551706989234,11465.922043010753,447.872311827957,544.741935483871,84.80430107526882,46.540860215053726,40.873172043010726
2021-08,2021-08-16 11:30:00,24920.272264784922,26578.660411290344,24847.944818548644,24858.532274193796,26500.481345430107,1625.1974475806446,1389.0779569892472,21658.85224462366,1804.0147849462367,0.0,88.18010752688173,57.96639784946237,579.1008064516129,7.5360887096774185,0.0,3.0513669354838706,74.39207526881722,-1.9233870967741935,-1.5575712365591243,0.0,-800.1586021505376,977.572061827956,528.4592204301072,122.59355376344095,13.324235215053758,1641.9490712365584,2765.3980645161027,2212.090000000024,500.0,25.580000000000187,5503.068064516075,47049.0,5160.90835618279,9667.9711639785,1110.237000000001,10777.698924731183,458.06317204301075,0.0,86.02782258064528,46.3699596774193,42.36813172043013
2021-09,2021-09-15 23:30:00,23960.165326388895,25925.490377777773,23855.55653611137,23873.687136111363,25830.790834722233,1663.29746111111,1289.4375,20811.730013888893,1741.2930555555556,0.0,57.2125,82.85138888888889,599.0708333333333,7.177384722222222,0.0,10.953213888888888,51.422026388888895,-1.5069444444444444,-1.763569444444422,0.0,-774.1902777777777,1114.7024083333338,615.3513055555552,214.02464027777802,13.02534444444444,1957.1036986111123,2785.439999999959,2212.0900000000215,500.0,25.580000000000133,5523.109999999962,47043.0,5518.832079166671,10571.213405555563,1385.1992638888885,11955.913888888888,440.40416666666664,0.2536111111111111,86.47673611111118,48.9037916666666,40.43281250000003
2021-10,2021-10-16 11:30:00,23724.081951612927,25754.94160215054,23141.77853225816,23643.142385752755,25674.639373655893,1646.5933198924718,1052.5819892473119,19908.669314516123,1689.893817204301,0.0,456.3817204301075,93.84005376344086,534.8346774193549,10.237903225806452,477.72740053763425,13.398522849462369,120.47273387096773,-1.543010752688172,-1.1807352150537604,0.0,-712.1720430107526,1118.3871451612897,668.3646868279575,231.20872849462373,13.536427419354837,2031.4969879032253,2785.4399999999587,2212.090000000024,500.0,25.580000000000187,5523.109999999959,47043.0,5538.051190860219,12850.199911290329,1269.487069892472,14119.194892473119,444.4274193548387,0.1153225806451613,74.71250000000003,38.78129032258072,35.385793010752685
2021-11,2021-11-15 23:30:00,23768.47646250004,25795.012045833344,23211.71234722247,23791.846552777988,25845.611626388883,1669.9794194444455,1421.325,19614.720208333336,1814.6847222222223,0.1375,348.20694444444445,83.15694444444445,523.4013888888888,6.852013888888889,560.0058847222224,13.276308333333333,77.26681666666664,-1.8069444444444445,-0.9052402777777775,0.0,-668.475,1027.4961972222209,728.1302930555563,283.63414722222245,14.504436111111115,2053.7650736111104,2785.439999999959,2212.0900000000215,500.0,25.580000000000133,5523.109999999962,47043.0,5215.72529027778,12887.685283333338,1262.2557555555543,14149.440277777778,461.2763888888889,0.0,88.0761111111112,44.012499999999946,40.582458333333406
2021-12,2021-12-16 11:30:00,22543.118547042992,24515.24532930111,22290.229787634707,22344.6975174734,24325.50180241934,1648.303287634407,1490.0147849462367,18464.98724462366,1807.8602150537633,0.010752688172043012,153.89112903225808,455.752688172043,496.15725806451616,4.269758064516129,39.396408602150544,10.801556451612905,68.10686155913976,-1.9543010752688172,-1.5175456989247191,0.0,-643.0793010752689,1063.1975913978492,660.1971586021502,241.4884435483869,15.921091397849484,1980.8042849462365,2937.82838709683,2212.090000000024,500.0,25.580000000000187,5675.498387096805,47043.0,5935.279793010745,13290.74657661291,941.3093588709669,14231.555107526881,463.5819892473118,8.617741935483872,87.3498655913978,41.466908602150504,38.29703225806448
2022-01,2022-01-16 11:30:00,23164.018778225818,25023.639927419383,23141.48807795709,23157.669149193647,25018.339370967744,1605.830379032257,1478.465053763441,19735.494865591398,1284.8051075268818,0.002688172043010753,93.40456989247312,581.9112903225806,494.4717741935484,4.819758064516129,0.0,11.361311827956987,120.187182795699,-2.0188172043010755,-3.458764784946234,0.0,-641.7768817204301,989.4652983870968,647.3750456989247,214.51953494623646,9.310344086021503,1860.6702231182783,3023.370000000057,2212.090000000024,500.0,25.580000000000187,5761.040000000031,47043.0,5907.115154569886,12785.494490591409,840.8599502688164,13625.861559139785,449.6545698924731,176.0994623655914,85.37405913978482,43.071236559139855,30.83655645161294
2022-02,2022-02-14 23:30:00,24378.784784226194,26113.741456845248,24193.853037202432,24425.698977678614,26135.095470238128,1583.917906249999,1242.3095238095239,21365.210133928573,910.0357142857143,0.49851190476190477,205.6235119047619,516.9107142857143,501.2574404761905,6.710813988095238,210.58114285714277,14.553991071428573,120.27352827380942,-1.9925595238095237,-5.542860119047627,0.0,-660.7306547619048,866.2918244047627,641.6630208333333,189.12688541666662,12.314761904761903,1709.3964925595214,3038.3700000000517,2212.0900000000174,500.0,25.58000000000002,5776.04000000003,47043.0,5562.170766369054,12813.365400297625,722.7489791666669,13535.63392857143,434.04017857142856,411.5368273809524,85.03630952380952,44.47648809523805,36.4011011904762
2022-03,2022-03-16 11:30:00,24326.746915322557,25910.61937096773,23753.829881720565,24111.349963709807,25724.56991666666,1482.7777473118272,1176.9341397849462,20991.474489247317,912.2096774193549,1.6814516129032258,188.2688172043011,546.3293010752689,531.4139784946236,7.496102150537635,334.27691397849446,15.747076612903237,94.82633064516128,-1.875,-4.485772849462371,0.0,-682.9475806451613,918.7111384408582,520.2362096774189,151.14895833333338,23.123646505376332,1613.2199529569887,3163.37000000006,2212.090000000024,500.0,41.70903225806516,5917.169032258095,47043.0,6030.246291666667,12687.131295698939,627.3114731182802,13313.92069892473,476.2876344086022,526.0301075268818,82.68588709677418,47.674825268817145,33.848891129032204
2022-04,2022-04-15 23:30:00,23786.37234027778,25603.118518055562,23404.143940277827,23865.93284722224,25661.31712777777,1302.6553194444443,1307.9180555555556,20337.759573611114,912.7180555555556,0.9777777777777777,339.3728888888889,603.0013888888889,573.0013888888889,7.978194444444445,440.6565444444446,13.154193055555558,114.01753194444437,-1.8847222222222222,-3.9964027777777815,0.0,-778.7416666666667,1068.309891666668,520.471875,177.13278055555543,29.469733333333373,1795.3842805555546,3163.370000000058,2212.0900000000215,500.0,50.58000000000093,5926.040000000031,46797.0,5467.436045833333,13691.831465277759,625.1042333333335,14316.444444444445,438.2652777777778,601.958888888889,79.0026388888889,44.308819444444445,33.63331249999999
2022-05,2022-05-16 11:30:00,24719.126969085984,26232.149657258055,24324.998502688228,24776.26438306456,26270.088762096784,1321.2391747311842,1242.1370967741937,21432.96982526882,912.3481182795699,0.125,358.7459677419355,461.2204301075269,530.8494623655914,10.738440860215054,428.6295228494625,11.89793951612903,88.62268951612906,-1.9583333333333333,-3.864275537634415,0.0,-696.1975806451613,878.9607741935479,477.27517338709697,112.06899731182796,25.519434139784945,1493.8243790322583,3163.37000000006,2212.090000000024,500.0,50.58000000000096,5926.040000000031,46797.0,3154.119766129031,15034.637263440862,434.7244448924745,15468.852150537634,459.34139784946234,527.2822580645161,85.00544354838699,47.079838709677404,43.07913978494622
2022-06,2022-06-15 23:30:00,25425.455426388897,27110.4164013889,24830.65660416671,25510.61707638894,27164.973795833288,1315.6314138888883,1275.3194444444443,21987.71836111111,909.7305555555556,0.37777777777777777,447.1638888888889,207.53194444444443,555.4361111111111,7.148772222222221,667.4217361111109,5.389977777777778,156.0927097222222,-1.0277777777777777,-3.658716666666672,0.0,-704.0277777777778,1135.4518736111102,413.1150597222224,78.72075972222225,27.069027777777745,1654.356720833333,3177.35000000004,2212.0900000000215,500.0,50.58000000000093,5940.020000000013,47517.0,3418.5224124999995,13698.065226388882,1448.967188888888,15146.531944444445,456.56666666666666,0.08666666666666667,78.74143333333336,40.44470833333337,36.07151388888887
2022-07,2022-07-16 11:30:00,25309.0396733871,27027.247834677433,23772.75722580649,25134.262607526874,26956.866024193503,1333.2526599462358,1107.5120967741937,21498.173938172058,891.611559139785,0.23790322580645162,308.5416666666667,95.59139784946237,448.51478494623655,9.242405913978494,1347.5448306451626,4.718146505376344,39.6990309139785,-1.23252688172043,-2.922329301075261,0.0,-612.9704301075269,1260.9719838709677,442.3984516129031,101.14269489247302,18.090286290322588,1822.6034166666632,3361.6280645161164,2212.090000000024,500.0,50.58000000000096,6124.298064516222,47520.0,3386.999947580633,14565.856073924724,962.8907123655887,15528.270161290322,430.2096774193548,0.1318548387096774,86.71041666666672,45.849744623655894,42.528676075268834
